ID,Long30m,Lat30m,Hwy_Roads,Major_Roads,Res_Roads,Local_Trucks,Local_Restricted_Trucks,Commerical Zone,Industrial Zone,Residential Zone,NDVI_50,NLCD_Water_50,NLCD_DevOpen_50,NLCD_DevLow_50,NLCD_DevMed_50,NLCD_DevHigh_50,NLCD_Barren_50,NLCD_Deciduous_50,NLCD_Evergreen_50,NLCD_MixForest_50,NLCD_Shrub_50,NLCD_Herbaceous_50,NLCD_Pasture_50,NLCD_Crops_50,NLCD_WoodyWet_50,NLCD_EmergWet_50,Impervious_50,Distance_to_NPL,Distance_to_Rail,Elevation_50,Distance_to_TRI,Total_Road_50,Hwy_Road_50,Maj_Road_50,Res_Road_50,Pop_50,MinDist2Port,MinDist2MainPort,Dist2MainAirport,Dist2Airport
8878,-122.31696,37.80897,0,1,0,1,0,0,1,0,0.03872,0,0,0,4.50161,95.49839,0,0,0,0,0,0,0,0,0,0,79.35048,0.00151,0.00099,4.22156,0.00036,146.80077,162.48056,0,0,1.61014,0.87379,0.67695,0.07735,0.07735
8885,-122.31675,37.8028,0,1,0,1,0,0,1,0,0.02999,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.43631,0.00169,0.00091,5.28019,0.00032,101.92959,0,104.77848,0,1.61014,1.23076,0.47407,0.08022,0.08022
8889,-122.31662,37.80895,0,1,0,1,0,0,1,0,0.03643,0,0,0,0.96774,99.03226,0,0,0,0,0,0,0,0,0,0,78.52581,0.00153,0.00102,4.25651,0.00036,414.27285,283.88915,0,0,1.61014,0.87166,0.68202,0.07754,0.07754
8896,-122.31643,37.8027,0,1,0,1,0,0,1,0,0.03023,0,0,0,5.12821,94.87179,0,0,0,0,0,0,0,0,0,0,84.20192,0.00169,0.00093,5.27222,0.00033,129.47976,144.59953,0,0,1.61014,1.22271,0.4734,0.08043,0.08043
8901,-122.31628,37.80893,0,1,0,1,0,0,1,0,0.03339,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,81.3758,0.00156,0.00106,4.12717,0.00037,377.31754,161.14825,0,16.26988,5.82841,0.86841,0.68659,0.07773,0.07773
8905,-122.31612,37.80259,0,1,0,1,0,0,1,0,0.03012,0,0,0,24.67532,75.32468,0,0,0,0,0,0,0,0,0,0,80.67532,0.00168,0.00095,5.19943,0.00033,202.20074,0,160.10309,0,1.61014,1.21321,0.47265,0.08063,0.08063
8911,-122.31594,37.8089,0,1,0,1,0,0,1,0,0.03332,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.32154,0.00158,0.00109,3.93435,0.00037,97.17425,0,84.53395,0,0.0526,0.86405,0.6906,0.07793,0.07793
8914,-122.3158,37.80249,0,1,0,1,0,0,1,0,0.02977,0,0,0,42.30769,57.69231,0,0,0,0,0,0,0,0,0,0,75.73397,0.00169,0.00097,5.1023,0.00033,254.27407,273.23707,0,0,7.69371,1.20236,0.4718,0.08084,0.08084
8920,-122.3156,37.80886,0,1,0,1,0,0,1,0,0.03243,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.23323,0.0016,0.00113,3.72039,0.00037,190.13817,113.77809,0,0,1.61014,0.85902,0.69428,0.07813,0.07813
8924,-122.31549,37.80239,0,1,0,1,0,0,1,0,0.03081,0,0,0,35.87302,64.12698,0,0,0,0,0,0,0,0,0,0,76.66032,0.00171,0.00098,5.07162,0.00033,228.76191,149.35041,0,0,1.61014,1.19027,0.47086,0.08105,0.08105
8931,-122.31527,37.80883,0,1,0,1,0,0,1,0,0.0338,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.98083,0.00162,0.00117,3.61703,0.00038,384.30024,279.23545,0,0,1.61014,0.85351,0.69771,0.07833,0.07833
8933,-122.3152,37.80888,0,1,0,1,0,0,1,0,0.03631,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.30719,0.00163,0.00117,3.60934,0.00038,234.92931,0,219.92026,0,1.61014,0.85699,0.7013,0.07834,0.07834
8935,-122.31517,37.80229,0,1,0,1,0,0,1,0,0.02862,0,0,0,27.45098,72.54902,0,0,0,0,0,0,0,0,0,0,80.18954,0.00174,0.00101,5.09829,0.00033,189.10929,113.44703,0,0,1.61014,1.17707,0.46984,0.08126,0.08126
8937,-122.31516,37.80883,0,1,0,1,0,0,1,0,0.03528,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.07767,0.00163,0.00118,3.62171,0.00038,103.8861,0,0,0,1.61014,0.85251,0.69916,0.07838,0.07838
8942,-122.31495,37.80907,0,1,0,1,0,0,1,0,0.04357,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.34615,0.00164,0.0012,3.56017,0.00038,393.94506,260.0215,0,0,1.61014,0.86974,0.71476,0.0784,0.0784
8944,-122.31493,37.80878,0,1,0,1,0,0,1,0,0.0364,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.79805,0.00165,0.00121,3.67338,0.00038,410.75325,274.81936,0,0,1.61014,0.84628,0.69997,0.07853,0.07853
8947,-122.31486,37.80218,0,1,0,1,0,0,1,0,0.02471,0,0,0,17.74194,82.25806,0,0,0,0,0,0,0,0,0,0,84.63226,0.00176,0.00103,5.15436,0.00033,370.5036,273.67261,0,0,1.61014,1.16288,0.46873,0.08147,0.08147
8949,-122.31482,37.80883,0,1,0,1,0,0,1,0,0.03986,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.95469,0.00165,0.00122,3.68098,0.00038,493.07124,297.50582,0,0,5.82841,0.84882,0.7039,0.07857,0.07857
8952,-122.31472,37.80927,0,1,0,1,0,0,1,0,0.04361,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.33013,0.00165,0.00123,3.68073,0.00039,97.1746,0,90.42418,0,0.0526,0.8833,0.72898,0.07845,0.07845
8958,-122.31459,37.80874,0,1,0,1,0,0,1,0,0.04124,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.13782,0.00167,0.00125,3.76348,0.00039,384.14991,281.43681,0,0,1.61014,0.83949,0.70252,0.07873,0.07873
8960,-122.31454,37.80208,0,1,0,1,0,0,1,0,0.02222,0,0,0,16.18123,83.81877,0,0,0,0,0,0,0,0,0,0,84.59223,0.00179,0.00105,5.14451,0.00034,107.5339,127.58027,0,0,1.61014,1.14782,0.46753,0.08169,0.08169
8963,-122.3145,37.80947,0,1,0,1,0,0,1,0,0.0422,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.95847,0.00165,0.00126,3.75393,0.00039,539.53656,364.04672,0,0,11.14986,0.89811,0.74414,0.07848,0.07848
8964,-122.31448,37.80881,0,1,0,1,0,0,1,0,0.04675,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84.4,0.00168,0.00127,3.77074,0.00039,245.93264,260.76139,0,0,7.69371,0.84325,0.70745,0.07876,0.07876
8972,-122.31428,37.80968,0,1,0,1,0,0,1,0,0.03944,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.30323,0.00166,0.00129,3.76053,0.0004,351.94572,281.73008,0,0,1.61014,0.913,0.7599,0.07851,0.07851
8973,-122.31426,37.80871,0,1,0,1,0,0,1,0,0.05516,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84.93851,0.0017,0.0013,3.8926,0.00039,527.81019,360.1545,0,0,11.14986,0.83305,0.70532,0.07893,0.07893
8975,-122.31423,37.80198,0,1,0,1,0,0,1,0,0.02201,0,0,0,4.23453,95.76547,0,0,0,0,0,0,0,0,0,0,84.66124,0.00182,0.00107,5.09116,0.00034,222.43391,0,0,0,1.61014,1.13203,0.46625,0.0819,0.0819
8980,-122.31414,37.80879,0,1,0,1,0,0,1,0,0.06575,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84.00968,0.0017,0.00132,3.86307,0.00039,260.69749,179.82819,0,0,1.61014,0.83709,0.7106,0.07896,0.07896
8983,-122.31407,37.80989,0,1,0,1,0,0,1,0,0.03959,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.88818,0.00167,0.00132,3.72536,0.0004,191.44857,0,212.45789,0,1.61014,0.92794,0.77627,0.07855,0.07855
8988,-122.31392,37.8087,0,1,0,1,0,0,1,0,0.07224,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.22364,0.00172,0.00136,3.8965,0.00039,567.21593,408.58538,0,0,5.82841,0.82699,0.7084,0.07913,0.07913
8989,-122.31391,37.80188,0,1,0,1,0,0,1,0,0.02332,0,0,0,2.89389,97.10611,0,0,0,0,0,0,0,0,0,0,84.25402,0.00185,0.00109,5.00296,0.00034,256.59383,0,0,0,1.61014,1.11563,0.4649,0.08211,0.08211
8993,-122.31385,37.8101,0,1,0,1,0,0,1,0,0.04163,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.10458,0.00167,0.00135,3.70458,0.0004,479.54104,422.64778,0,0,5.82841,0.94289,0.7933,0.07858,0.07858
8997,-122.3138,37.80877,0,1,0,1,0,0,1,0,0.08131,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84.3301,0.00173,0.00137,3.83888,0.0004,377.88818,305.81925,0,0,1.61014,0.83107,0.71387,0.07916,0.07916
9003,-122.31363,37.8103,0,1,0,1,0,0,1,0,0.04363,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.4129,0.00168,0.00138,3.66382,0.00041,446.56291,409.74705,0,0,5.82841,0.95778,0.81103,0.07861,0.07861
9005,-122.3136,37.80177,0,1,0,1,0,0,1,0,0.02504,0,0,0,1.59236,98.40764,0,0,0,0,0,0,0,0,0,0,84.00955,0.00187,0.00112,4.92327,0.00034,306.98461,0,71.14597,0,1.61014,1.09872,0.46346,0.08233,0.08233
9006,-122.31358,37.80867,0,1,0,1,0,0,1,0,0.07731,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.7549,0.00175,0.00141,3.86034,0.0004,369.14884,334.15695,0,0,1.61014,0.81996,0.71072,0.07933,0.07933
9010,-122.31346,37.80875,0,1,0,1,0,0,1,0,0.0853,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.02581,0.00176,0.00143,3.76558,0.0004,401.08765,290.15508,0,0,1.61014,0.82432,0.71657,0.07935,0.07935
9011,-122.31341,37.81051,0,1,0,1,0,0,1,0,0.04098,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.07166,0.00169,0.00141,3.57933,0.00041,402.37308,314.47345,0,0,1.61014,0.97245,0.82944,0.07864,0.07864
9013,-122.31334,37.81053,0,1,0,1,0,0,1,0,0.04146,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.40836,0.00169,0.00142,3.55135,0.00041,200.312,0,222.61822,0,1.61014,0.97272,0.83215,0.07867,0.07867
9019,-122.31328,37.80167,0,1,0,1,0,0,1,0,0.02557,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84.46774,0.0019,0.00114,4.88992,0.00034,294.75188,0,94.8613,0,1.61014,1.08141,0.46195,0.08255,0.08255
9021,-122.31324,37.80863,0,1,0,1,0,0,1,0,0.07547,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,86.27742,0.00178,0.00148,3.84472,0.0004,266.7099,0,94.86131,0,1.61014,0.81214,0.71234,0.07953,0.07953
9023,-122.31319,37.81072,0,1,0,1,0,0,1,0,0.03528,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.77597,0.00169,0.00144,3.50554,0.00042,306.97424,0,96.00063,0,1.61014,0.98675,0.84854,0.07868,0.07868
9027,-122.31313,37.80873,0,1,0,1,0,0,1,0,0.07906,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.69872,0.00178,0.0015,3.74865,0.0004,260.58998,0,243.63329,0,1.61014,0.81698,0.71875,0.07955,0.07955
9033,-122.31297,37.80157,0,1,0,1,0,0,1,0,0.02634,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.00322,0.00193,0.00117,4.9101,0.00034,429.13927,322.53977,0,0,1.61014,1.06382,0.46037,0.08276,0.08276
9034,-122.31297,37.81092,0,1,0,1,0,0,1,0,0.0326,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.50161,0.0017,0.00147,3.49324,0.00042,453.74738,394.50818,0,0,5.82841,1.00079,0.86843,0.07871,0.07871
9037,-122.3129,37.8086,0,1,0,1,0,0,1,0,0.07236,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.09061,0.00181,0.00154,3.87423,0.00041,253.67733,248.86831,0,0,7.69371,0.80407,0.71364,0.07973,0.07973
9042,-122.31279,37.8087,0,1,0,1,0,0,1,0,0.07571,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.17097,0.00181,0.00157,3.77784,0.00041,265.23209,293.77847,0,0,1.61014,0.80899,0.72031,0.07976,0.07976
9045,-122.31273,37.81111,0,1,0,1,0,0,1,0,0.0336,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.6242,0.0017,0.0015,3.5166,0.00043,158.48003,0,0,0,0.0526,1.01241,0.88828,0.07876,0.07876
9046,-122.3127,37.81068,0,1,0,1,0,0,1,0,0.03803,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,91.46254,0.00173,0.00153,3.54559,0.00043,157.21947,0,0,0,0.0526,0.96788,0.85298,0.07896,0.07896
9047,-122.31269,37.81079,0,1,0,1,0,0,1,0,0.03624,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.17834,0.00172,0.00153,3.53978,0.00043,467.98862,384.76517,0,0,1.61014,0.97879,0.86221,0.07891,0.07891
9048,-122.31267,37.81052,0,1,0,1,0,0,1,0,0.04434,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,90.24359,0.00174,0.00155,3.61611,0.00042,282.45646,0,101.37718,66.71062,1.61014,0.95246,0.84146,0.07904,0.07904
9051,-122.31265,37.80146,0,1,0,1,0,0,1,0,0.02624,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,85.67097,0.00197,0.00119,4.89615,0.00035,462.82321,409.03881,0,0,5.82841,1.04602,0.45871,0.08298,0.08298
9054,-122.31263,37.81105,0,1,0,1,0,0,1,0,0.0344,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.83387,0.00171,0.00153,3.54436,0.00043,148.68432,0,0,0,0.0526,1.00288,0.88496,0.07884,0.07884
9055,-122.31258,37.81026,0,1,0,1,0,0,1,0,0.05502,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.17042,0.00176,0.00158,3.71106,0.00042,493.62919,289.42499,0,0,1.61014,0.92619,0.82304,0.0792,0.0792
9058,-122.31256,37.80857,0,1,0,1,0,0,1,0,0.06171,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.4822,0.00183,0.00162,3.90431,0.00041,134.48935,0,0,0,0.0526,0.79578,0.71462,0.07994,0.07994
9061,-122.31249,37.81,0,1,0,1,0,0,1,0,0.06166,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.5627,0.00177,0.00161,3.7701,0.00042,511.68456,342.50742,0,0,1.61014,0.90131,0.80532,0.07936,0.07936
9062,-122.31248,37.8113,0,1,0,1,0,0,1,0,0.03632,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.07962,0.00171,0.00154,3.55272,0.00043,333.63378,266.20495,0,0,1.61014,1.02238,0.9084,0.07881,0.07881
9063,-122.31247,37.8113,0,1,0,1,0,0,1,0,0.03649,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,92.08013,0.00171,0.00155,3.56478,0.00043,362.27754,0,376.12949,0,1.61014,1.0226,0.90879,0.07881,0.07881
9064,-122.31245,37.80867,0,1,0,1,0,0,1,0,0.06402,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.90291,0.00184,0.00164,3.79533,0.00041,658.73098,474.63915,166.00655,0,5.82841,0.80078,0.72155,0.07996,0.07996
9067,-122.31241,37.80653,0,1,0,1,0,0,1,0,0.03449,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.83974,0.00193,0.00161,4.44375,0.00039,162.57343,0,31.53043,0,0.63668,0.73018,0.61722,0.08091,0.08091
9068,-122.3124,37.80974,0,1,0,1,0,0,1,0,0.06119,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.86943,0.00179,0.00163,3.83713,0.00042,261.63071,0,90.02302,101.94713,1.61014,0.87776,0.78818,0.07952,0.07952
9069,-122.3124,37.8068,0,1,0,1,0,0,1,0,0.03603,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.49675,0.00192,0.00163,4.5065,0.0004,451.16795,417.3776,0,0,1.61014,0.71728,0.62875,0.0808,0.0808
9070,-122.31234,37.80136,0,1,0,1,0,0,1,0,0.02489,0,0,0,5.44872,94.55128,0,0,0,0,0,0,0,0,0,0,86.05449,0.002,0.00122,4.83488,0.00035,245.60724,269.8861,0,0,1.61014,1.02811,0.45699,0.0832,0.0832
9071,-122.31233,37.80627,0,1,0,1,0,0,1,0,0.03323,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.6699,0.00194,0.00162,4.34249,0.00039,630.44747,461.61917,140.40453,0,5.82841,0.74069,0.60678,0.08107,0.08107
9074,-122.31232,37.80706,0,1,0,1,0,0,1,0,0.0369,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.51299,0.00192,0.00165,4.58221,0.0004,97.17543,0,89.80844,0,0.0526,0.70335,0.64078,0.08073,0.08073
9075,-122.31232,37.80948,0,1,0,1,0,0,1,0,0.05825,0,0,0,1.92926,98.07074,0,0,0,0,0,0,0,0,0,0,87.10289,0.00181,0.00166,3.91015,0.00042,736.35433,511.16388,216.15378,0,11.14986,0.85544,0.77156,0.07968,0.07968
9078,-122.31225,37.81151,0,1,0,1,0,0,1,0,0.04072,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,90.86174,0.00172,0.00158,3.54918,0.00044,375.10547,0,395.04658,0,1.61014,1.03515,0.93112,0.07885,0.07885
9079,-122.31224,37.80921,0,1,0,1,0,0,1,0,0.05689,0,0,0,14.01274,85.98726,0,0,0,0,0,0,0,0,0,0,86.67516,0.00183,0.00169,3.88908,0.00042,343.80376,0,354.41523,0,1.61014,0.83421,0.75556,0.07984,0.07984
9081,-122.31223,37.80732,0,1,0,1,0,0,1,0,0.03767,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.15016,0.00192,0.00168,4.68417,0.0004,245.48603,237.78164,0,0,7.69371,0.716,0.65325,0.08067,0.08067
9083,-122.31222,37.80854,0,1,0,1,0,0,1,0,0.05869,0,0,0,10.06494,89.93506,0,0,0,0,0,0,0,0,0,0,88.55519,0.00186,0.0017,3.93057,0.00041,707.64088,486.73917,225.30508,0,11.14986,0.78797,0.71588,0.08014,0.08014
9084,-122.31222,37.80915,0,1,0,1,0,0,1,0,0.05667,0,0,0,16.45161,83.54839,0,0,0,0,0,0,0,0,0,0,86.61613,0.00184,0.00169,3.85624,0.00042,220.49163,0,82.93643,77.43689,1.61014,0.82882,0.75146,0.07988,0.07988
9086,-122.31218,37.80602,0,1,0,1,0,0,1,0,0.03128,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.11688,0.00197,0.00164,4.27671,0.00039,750.43555,515.11756,225.27129,0,7.96093,0.74797,0.59779,0.08126,0.08126
9087,-122.31215,37.80759,0,1,0,1,0,0,1,0,0.03953,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.49839,0.00191,0.00171,4.69924,0.00041,356.70421,282.11561,0,0,1.61014,0.7293,0.66625,0.0806,0.0806
9089,-122.31214,37.80905,0,1,0,1,0,0,1,0,0.05744,0,0,0,24.67949,75.32051,0,0,0,0,0,0,0,0,0,0,85.88141,0.00185,0.00172,3.81516,0.00042,246.49772,274.29864,0,0,1.61014,0.82067,0.74638,0.07996,0.07996
9090,-122.31214,37.80888,0,1,0,1,0,0,1,0,0.06064,0,0,0,25.71429,74.28571,0,0,0,0,0,0,0,0,0,0,86.07302,0.00186,0.00172,3.73961,0.00042,151.7377,0,0,0,0.0526,0.80889,0.73614,0.08004,0.08004
9091,-122.31211,37.80785,0,1,0,1,0,0,1,0,0.04032,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.84713,0.0019,0.00173,4.64593,0.00041,711.18885,519.06613,188.27554,0,12.22597,0.74381,0.67983,0.08051,0.08051
9092,-122.31211,37.80866,0,1,0,1,0,0,1,0,0.06228,0,0,0,24.03846,75.96154,0,0,0,0,0,0,0,0,0,0,86.85256,0.00187,0.00173,3.79545,0.00042,724.71033,503.2151,215.82487,0,7.96093,0.79361,0.72359,0.08016,0.08016
9093,-122.3121,37.80839,0,1,0,1,0,0,1,0,0.05563,0,0,0,9.80392,90.19608,0,0,0,0,0,0,0,0,0,0,88.92484,0.00188,0.00173,4.1284,0.00041,105.27351,0,91.31274,0,0.0526,0.77611,0.70847,0.08028,0.08028
9094,-122.31209,37.80812,0,1,0,1,0,0,1,0,0.04496,0,0,0,0.97087,99.02913,0,0,0,0,0,0,0,0,0,0,89.61812,0.00189,0.00173,4.46937,0.00041,484.63145,460.81332,0,0,1.61014,0.75943,0.69391,0.0804,0.0804
9097,-122.31203,37.81171,0,1,0,1,0,0,1,0,0.0432,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.90354,0.00172,0.00161,3.56561,0.00044,310.21696,0,383.66589,0,1.61014,1.04713,0.9544,0.07888,0.07888
9098,-122.31202,37.80126,0,1,0,1,0,0,1,0,0.02393,0,0,0,11.82109,88.17891,0,0,0,0,0,0,0,0,0,0,86.29393,0.00203,0.00124,4.76743,0.00035,304.01779,0,374.89122,0,1.61014,1.01016,0.4552,0.08344,0.08344
9102,-122.31197,37.81183,0,1,0,1,0,0,1,0,0.04217,0,0,0,1.91693,98.08307,0,0,0,0,0,0,0,0,0,0,87.5623,0.00172,0.00162,3.60306,0.00045,408.43007,323.22014,0,0,1.61014,1.0578,0.96755,0.07885,0.07885
9103,-122.31196,37.80582,0,1,0,1,0,0,1,0,0.02913,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,88.83387,0.00199,0.00167,4.35935,0.00039,499.13985,462.59533,22.56411,0,20.75605,0.75137,0.59053,0.08148,0.08148
9105,-122.31192,37.80886,0,1,0,1,0,0,1,0,0.06455,0,0,0,39.28571,60.71429,0,0,0,0,0,0,0,0,0,0,83.50325,0.00188,0.00178,3.76702,0.00042,186.29841,0,84.9076,85.7954,1.61014,0.80242,0.73622,0.08018,0.08018
9106,-122.31191,37.80869,0,1,0,1,0,0,1,0,0.06964,0,0,0,32.47588,67.52412,0,0,0,0,0,0,0,0,0,0,85.3537,0.00188,0.00178,3.79205,0.00042,420.92861,399.04182,0,0,1.61014,0.79134,0.72643,0.08026,0.08026
9109,-122.31188,37.80857,0,1,0,1,0,0,1,0,0.07131,0,0,0,25.80645,74.19355,0,0,0,0,0,0,0,0,0,0,86.8129,0.00189,0.00179,3.87783,0.00042,544.2426,487.09781,37.60684,0,20.75605,0.78301,0.71953,0.08032,0.08032
9112,-122.31181,37.81192,0,1,0,1,0,0,1,0,0.04296,0,0,0,4.47284,95.52716,0,0,0,0,0,0,0,0,0,0,86.28115,0.00172,0.00164,3.67714,0.00045,459.03627,441.87015,0,0,1.61014,1.05875,0.9788,0.07891,0.07891
9115,-122.31171,37.80116,0,1,0,1,0,0,1,0,0.02311,0,0,0,16.50485,83.49515,0,0,0,0,0,0,0,0,0,0,86.21036,0.00207,0.00127,4.75979,0.00035,421.45207,414.28834,0,0,26.0775,0.99223,0.45335,0.08369,0.08369
9116,-122.31169,37.80565,0,1,0,1,0,0,1,0,0.03379,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.14194,0.00203,0.00173,4.40635,0.00039,214.97184,0,92.18912,102.97171,1.61014,0.75053,0.58521,0.08171,0.08171
9120,-122.31159,37.80879,0,1,0,1,0,0,1,0,0.07831,0,0,0,48.37662,51.62338,0,0,0,0,0,0,0,0,0,0,82.25649,0.00191,0.00188,3.81567,0.00042,351.5669,298.47315,0,0,1.61014,0.79146,0.73457,0.08039,0.08039
9121,-122.31159,37.81212,0,0,1,1,0,0,1,0,0.04291,0,0,0,7.41935,92.58065,0,0,0,0,0,0,0,0,0,0,85.16129,0.00173,0.00168,3.72515,0.00045,99.42843,0,0,0,0.0526,1.06991,1.00438,0.07893,0.07893
9122,-122.31158,37.80876,0,1,0,1,0,0,1,0,0.07776,0,0,0,45.48387,54.51613,0,0,0,0,0,0,0,0,0,0,82.76129,0.00191,0.00188,3.81804,0.00042,345.91814,324.63104,0,0,1.61014,0.78899,0.73254,0.08041,0.08041
9125,-122.31156,37.80864,0,1,0,1,0,0,1,0,0.07782,0,0,0,32.05128,67.94872,0,0,0,0,0,0,0,0,0,0,84.94872,0.00192,0.00189,3.83074,0.00042,97.17579,0,79.23133,0,0.0526,0.78128,0.72591,0.08048,0.08048
9130,-122.3114,37.80551,0,1,0,1,0,0,1,0,0.04166,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.47436,0.00206,0.00179,4.3604,0.0004,223.22055,0,256.01673,0,1.22076,0.74746,0.58082,0.08195,0.08195
9131,-122.31139,37.80105,0,1,0,1,0,0,1,0,0.02288,0,0,0,15.53398,84.46602,0,0,0,0,0,0,0,0,0,0,85.86084,0.0021,0.0013,4.81699,0.00035,419.39435,419.19427,0,0,22.88857,0.9744,0.45144,0.08394,0.08394
9132,-122.31137,37.81233,0,1,0,1,0,0,1,0,0.04137,0,0,0,3.51438,96.48562,0,0,0,0,0,0,0,0,0,0,84.84984,0.00173,0.00171,3.7069,0.00046,244.88168,0,92.75904,124.08804,1.61014,1.08029,1.03109,0.07896,0.07896
9137,-122.31125,37.80884,0,1,0,1,0,0,1,0,0.07734,0,0,0,42.62821,57.37179,0,0,0,0,0,0,0,0,0,0,82.22115,0.00194,0.00199,3.89023,0.00043,352.55732,290.75875,0,0,1.61014,0.78674,0.73889,0.08056,0.08056
9138,-122.31123,37.80872,0,1,0,1,0,0,1,0,0.08271,0,0,0,34.29487,65.70513,0,0,0,0,0,0,0,0,0,0,83.96795,0.00194,0.002,3.85907,0.00043,234.89795,0,85.46706,124.97125,1.61014,0.77916,0.73214,0.08063,0.08063
9142,-122.31115,37.81254,0,1,0,1,0,0,1,0,0.04156,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,87.16026,0.00173,0.00174,3.72031,0.00046,105.27389,0,79.60137,0,0.0526,1.08981,1.05897,0.07899,0.07899
9144,-122.31111,37.80537,0,1,0,1,0,0,1,0,0.04871,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,89.52117,0.0021,0.00186,4.33367,0.0004,356.00044,339.71037,0,0,1.61014,0.74406,0.57635,0.08219,0.08219
9146,-122.31108,37.80095,0,1,0,1,0,0,1,0,0.02473,0,0,0,22.82958,77.17042,0,0,0,0,0,0,0,0,0,0,84.70418,0.00214,0.00133,4.88256,0.00035,200.645,0,210.2363,0,1.41545,0.9567,0.44947,0.08419,0.08419
9152,-122.31093,37.81275,0,0,1,1,0,0,1,0,0.03984,0,0,0,4.18006,95.81994,0,0,0,0,0,0,0,0,0,0,88.07395,0.00173,0.00177,3.71186,0.00047,265.93148,298.54783,0,0,7.69371,1.0984,1.08809,0.07901,0.07901
9153,-122.31092,37.80887,0,1,0,1,0,0,1,0,0.07583,0,0,0,39.80892,60.19108,0,0,0,0,0,0,0,0,0,0,82.19108,0.00197,0.00211,3.97254,0.00044,537.61046,496.19016,0,99.38973,22.88857,0.78127,0.74234,0.08074,0.08074
9156,-122.3109,37.80876,0,1,0,1,0,0,1,0,0.08561,0,0,0,32.05128,67.94872,0,0,0,0,0,0,0,0,0,0,83.70192,0.00197,0.00212,3.92299,0.00043,385.22764,337.52332,0,0,1.61014,0.77398,0.73579,0.0808,0.0808
